max,min,mean,std,rms,skewness,kurtosis,crest,fault_raw,fault
0.42265476923076917,-0.4320424615384615,0.019391350060096155,0.14319318034332723,0.14450021229738672,-0.09531990668031506,-0.05832636149916759,2.9249420001647493,B007,Ball
0.4487316923076923,-0.48857723076923076,0.019869902343749996,0.13715178256440602,0.13858363712842964,-0.09555197865520375,0.13716708224028418,3.2379844347135642,B007,Ball
0.41994276923076923,-0.37655076923076924,0.019741860576923075,0.12874251743767004,0.13024736793973013,-0.0793768455514624,-0.07563183045276478,3.224193652674459,B007,Ball
0.4925409230769231,-0.36966646153846155,0.019350197415865383,0.1361979459777666,0.13756565933617154,0.07474845727000234,-0.03362636327861823,3.5804058196619724,B007,Ball
0.45040061538461534,-0.42891323076923077,0.017970361478365383,0.13623775878299232,0.1374178329398187,-0.07647078564641724,-0.27894845497655174,3.277599224009545,B007,Ball
0.4017932307692308,-0.4113895384615384,0.01846062800480769,0.12553703962533808,0.12688712741734517,-0.04906562524006808,0.04431345961553079,3.166540273090806,B007,Ball
0.44581107692307687,-0.39928984615384616,0.02064854296875,0.13512871131558932,0.136697223631441,-0.06696547672573545,-0.07346823139210645,3.261302844833418,B007,Ball
0.43287692307692305,-0.4522781538461538,0.01906956490384615,0.13823664076996622,0.13954575291633453,-0.041654365922237944,-0.08746442821649847,3.1020427566579496,B007,Ball
0.40200184615384615,-0.3698750769230769,0.019624616286057692,0.13657539193860516,0.137978125974948,-0.0497211750101882,-0.2823149117638284,2.913518459379939,B007,Ball
0.44122153846153844,-0.3588184615384616,0.019731470552884614,0.1307813596838533,0.13226146442156445,-0.00031930267254776215,-0.1183250226945014,3.3359792818822527,B007,Ball
0.4942098461538461,-0.4017932307692308,0.020741951322115385,0.13266552275912377,0.13427721129663286,0.10451195111604243,0.4152254692661468,3.680518865236891,B007,Ball
0.412224,-0.38426953846153844,0.019352642127403844,0.1387627079354246,0.14010572390478312,0.00570979221336088,-0.42110866170090944,2.9422350428580635,B007,Ball
0.5246676923076923,-0.5298830769230769,0.018596920673076923,0.13635594083978203,0.1376182693570256,0.019871953238385587,0.2512804324511544,3.812485483462102,B007,Ball
0.5219556923076923,-0.4912892307692307,0.01748590114182692,0.14048641949396137,0.14157044465909907,0.09056513611045888,0.10055990901799694,3.6868970546471647,B007,Ball
0.45040061538461534,-0.3980381538461538,0.01824335426682692,0.12494356593137458,0.12626842298275803,0.027757491881903695,0.28561252382566105,3.567008829880051,B007,Ball
0.5509532307692308,-0.33941723076923075,0.01868279116586538,0.12455071371782395,0.1259441422749255,-0.006725323349771706,0.08714525596870448,4.374583661229035,B007,Ball
0.4554073846153846,-0.45561599999999997,0.017615368990384614,0.13989870206933538,0.1410033618937934,0.06491284965504439,-0.10410929664046709,3.229762370210598,B007,Ball
0.44226461538461537,-0.44956615384615384,0.018135786959134613,0.14547190237013194,0.14659802572958586,0.021294316061673445,0.15102405808521224,3.0168522598789447,B007,Ball
0.3615304615384615,-0.3682061538461538,0.01954567247596154,0.14112744868295385,0.14247452433434313,-0.032913015268857294,-0.3920955559606698,2.537509339669521,B007,Ball
0.49629599999999996,-0.38593846153846156,0.01868839362980769,0.13825046474984082,0.13950787454480704,0.00981998548404773,-0.050437111239954646,3.5574763506689115,B007,Ball
0.5384363076923077,-0.4405956923076923,0.017157393028846155,0.14138954433696913,0.14242675094013083,0.0020897594469946323,0.03454226211843325,3.7804433951751504,B007,Ball
0.4378836923076923,-0.36257353846153845,0.01861423737980769,0.13156858690263656,0.13287882785752012,0.03948583379664369,-0.08036703929521316,3.2953606410767597,B007,Ball
0.6389889230769231,-0.48106707692307693,0.019230814002403847,0.15997827916899704,0.16112999104160777,0.09136892948121095,0.37628730875781624,3.9656731766042768,B007,Ball
0.3615304615384615,-0.34984799999999994,0.019468969651442306,0.13462150569071063,0.13602202238506386,-0.00861954114777628,-0.4733969846680983,2.657881632844651,B007,Ball
0.5086043076923077,-0.4024190769230769,0.01811296965144231,0.14539948492937863,0.14652334246570636,0.06804057392052851,-0.1708305522459952,3.4711484492640583,B007,Ball
0.37258707692307685,-0.33670523076923076,0.02016917578125,0.12172381995187821,0.12338348347883613,0.016659209656682484,-0.40818079255401285,3.0197481560771857,B007,Ball
0.5361415384615384,-0.5280055384615384,0.018856365685096153,0.1489129352509598,0.150102047993712,0.12297652077828564,0.39701530308838606,3.571846686365874,B007,Ball
0.5567944615384616,-0.417648,0.018179588040865384,0.13965098385232513,0.140829310558058,0.027020839621877617,0.12393423836179585,3.9536827936972023,B007,Ball
0.44748,-0.38009723076923074,0.018498215444711537,0.14008363188624143,0.1412997094727337,0.005488621292010588,-0.20689861731220338,3.1668852682071265,B007,Ball
0.41264123076923076,-0.40575692307692307,0.017983807391826923,0.13501095572265895,0.13620343422047812,-0.029629595592279605,-0.1981829091795242,3.029594685588651,B007,Ball
0.39261415384615383,-0.36403384615384615,0.01948547145432692,0.13829601281431986,0.13966198752035539,-0.033400131232122945,-0.502321909681323,2.8111738398194634,B007,Ball
0.39344861538461534,-0.3713353846153846,0.02044726171875,0.12846680518439818,0.1300838596678357,-0.05211679280524065,-0.2896349580909918,3.024576501216267,B007,Ball
0.3873987692307692,-0.3671630769230769,0.019617587740384614,0.13346174574133818,0.13489583879822717,-0.043098729997471386,-0.28329016981538446,2.871836106759873,B007,Ball
0.4424732307692308,-0.3508910769230769,0.019903415264423074,0.13033722421819774,0.131848162505561,0.042426530189280914,-0.19694185574398348,3.355929948521421,B007,Ball
0.47355692307692304,-0.40033292307692303,0.019291116887019233,0.14768848050967648,0.14894305779728617,0.07385844293779406,0.08071932209274157,3.179449235740474,B007,Ball
0.3949089230769231,-0.3844781538461538,0.020307403846153843,0.14453216230512772,0.14595182969585058,0.022983748220620916,-0.3226782980647691,2.705748169395294,B007,Ball
0.5023458461538461,-0.3775938461538461,0.019675955228365384,0.14020855078712577,0.1415824174393652,0.14867769668234393,0.14459001696538598,3.5480804732563533,B007,Ball
0.45978830769230766,-0.35005661538461535,0.019576231370192307,0.14301357199043033,0.14434718773887248,0.11994004861744263,-0.46136690484924747,3.1852943104865514,B007,Ball
0.5553341538461538,-0.45728492307692303,0.018361922776442306,0.1354831077895409,0.1367217345719414,0.06999612262668047,0.5427828768899463,4.06178370225479,B007,Ball
0.5265452307692308,-0.44268184615384615,0.01929366346153846,0.13801997407508598,0.13936197004008843,-0.05190975262321782,-0.09972252442793827,3.7782559534369877,B007,Ball
0.4376750769230769,-0.33357600000000004,0.018939791466346154,0.11834009677214267,0.11984612719995909,0.04723378642284717,0.08496160401295594,3.651974833305068,B007,Ball
0.3919883076923077,-0.33649661538461534,0.018935513221153846,0.12414193641468403,0.12557776092022005,0.09679674533392332,-0.17277358460644798,3.1214784656540773,B007,Ball
0.45269538461538456,-0.41973415384615387,0.019751028245192308,0.13814618428642228,0.13955096327019936,0.025927580125457,0.007752558658208564,3.243942869096823,B007,Ball
0.466464,-0.4072172307692307,0.017776923677884617,0.14221061149737418,0.14331739963419107,-0.05437642170582413,-0.09199330625797719,3.2547615896116238,B007,Ball
0.4547815384615384,-0.37738523076923075,0.018694709134615385,0.13676419025340195,0.1380359948900887,-0.09286545264639066,-0.24997715094860729,3.2946588016920564,B007,Ball
0.3915710769230769,-0.33023815384615385,0.019025152644230766,0.11714808042513783,0.11868289337739808,0.1586276303649186,0.09802885900395353,3.2993048348162297,B007,Ball
0.4076344615384615,-0.37926276923076924,0.019581935697115384,0.1332055504109514,0.1346371823306269,0.00456325795937136,-0.0464257436852904,3.0276512342699373,B007,Ball
0.46959323076923076,-0.44351630769230765,0.017996540264423076,0.139191203228846,0.14034980056196344,-0.05039590078427374,0.20249152424971362,3.345877197047649,B007,Ball
0.5290486153846153,-0.4408043076923077,0.01834735637019231,0.14162085158038912,0.1428043804934899,0.10561469190801248,0.05741656310662746,3.704708332540612,B007,Ball
0.40450523076923073,-0.40679999999999994,0.016382113882211537,0.1329063144385807,0.13391214311217872,-0.0848131489889979,-0.2457394261439272,3.020676028040376,B007,Ball
0.4453938461538462,-0.42953907692307686,0.015569552884615385,0.14774532159238382,0.14856342426540847,-0.05202182357887207,-0.12515508520021568,2.9980045113803064,B007,Ball
0.41556184615384617,-0.38677292307692307,0.016680878004807692,0.13361917316521868,0.13465635940559204,-0.023786521466099952,-0.1732595939544983,3.0860912706041566,B007,Ball
0.45791076923076923,-0.34296369230769225,0.014730201923076922,0.12091872424833376,0.12181262956910174,0.11089660817544175,0.1753557029995627,3.7591400272629847,B007,Ball
0.3738387692307692,-0.33899999999999997,0.015745266526442307,0.13096707229919022,0.1319101491342119,0.10932183187805522,-0.39996416879037033,2.834040772025809,B007,Ball
0.41973415384615387,-0.39866399999999996,0.016423979567307692,0.13745169135744031,0.13842945698747927,0.06778763454620515,0.02264838340820363,3.0321156541339436,B007,Ball
0.45791076923076923,-0.4211944615384615,0.01718591466346154,0.15392342976279969,0.15487988214343176,-0.019233581219721806,-0.3434049773726442,2.9565540296651647,B007,Ball
0.4779378461538461,-0.3682061538461538,0.01802954387019231,0.13528667562945382,0.1364827793351097,0.06230445184574589,-0.1917616503141497,3.5018176905833385,B007,Ball
0.41723076923076924,-0.3577753846153846,0.01875857722355769,0.13525361363888638,0.13654824869557766,0.07918504423189451,-0.282214033936794,3.055555400094472,B007,Ball
0.45603323076923075,-0.4443507692307692,0.017575744290865385,0.13351925126818592,0.13467107056303837,-0.02132407075157682,0.1984543744043017,3.3862743869183225,B007,Ball
0.4105550769230769,-0.3919883076923077,0.017862896033653847,0.11739922427437047,0.11875041437794254,0.05821502105396214,0.373878627448085,3.4572935555701143,B007,Ball
0.5202867692307692,-0.39052800000000004,0.015840610276442308,0.14099674853484945,0.1418837835389573,0.13670056016217477,-0.06031724439475905,3.6669922353599396,B007,Ball
0.384060923076923,-0.37029230769230764,0.01690405979567308,0.1342265866472105,0.13528682049829094,0.06331230189494425,-0.35249809435523893,2.838864076143574,B007,Ball
0.4645864615384615,-0.39344861538461534,0.019605364182692306,0.1413363623448861,0.1426896549355311,-0.07739946952925134,0.12663584408364947,3.255922296463218,B007,Ball
0.44643692307692306,-0.417648,0.01958244501201923,0.12340323349478445,0.12494730965337768,-0.03950721895168502,0.11345019099765308,3.573001200149031,B007,Ball
0.48419630769230765,-0.37550769230769226,0.021316662259615385,0.12503817608097909,0.12684220735838858,0.15702034832367368,-0.09947601694730368,3.8173119153556474,B007,Ball
0.39991569230769225,-0.3342018461538461,0.01999967578125,0.12764732270356927,0.12920458979751556,0.13865973728092043,-0.3434691950638835,3.0952124996666113,B007,Ball
0.6016467692307692,-0.4080516923076923,0.019576129507211538,0.14774114037325553,0.14903244413641317,0.05832034621195755,-0.05287534467866983,4.0370184649852625,B007,Ball
0.4798153846153846,-0.47063630769230763,0.0185152265625,0.15431559095863184,0.15542237685601287,-0.06348244115794871,-0.054468941153889006,3.0871703512049224,B007,Ball
0.45749353846153845,-0.37967999999999996,0.017363054387019232,0.13583569514722232,0.13694090599151043,-0.026950109492764357,0.03544371008197089,3.3408096853237095,B007,Ball
0.4485230769230769,-0.376968,0.017026600961538463,0.14388373198725948,0.1448876581040807,-0.04485391749819387,0.020064373576123895,3.095660816356561,B007,Ball
0.4812756923076923,-0.44998338461538456,0.01610881550480769,0.1343219318342166,0.13528442374731786,-0.052080212071325335,0.26987542287917865,3.557509751688147,B007,Ball
0.4405956923076923,-0.40679999999999994,0.016474503605769228,0.12584014687060774,0.1269139544473839,0.010215570647721158,0.34617471821944035,3.47160924509891,B007,Ball
0.4418473846153846,-0.40700861538461536,0.01808740204326923,0.1462780223671116,0.1473920416450904,-0.01712485593288192,-0.37717266281631634,2.997769416218737,B007,Ball
0.41493599999999997,-0.3342018461538461,0.019103790865384617,0.1274349361215703,0.12885890644319878,0.01583898423757576,-0.19182181144206556,3.2200798474268133,B007,Ball
0.4965046153846154,-0.4245323076923077,0.01672203064903846,0.13950890571641097,0.14050751255081637,0.06895276645577673,0.4140459353352033,3.533651482646049,B007,Ball
0.42328061538461537,-0.5449033846153846,0.017695025841346152,0.13424756939853666,0.13540872877676988,-0.15946931126527195,0.1453499071329758,3.1259475511578394,B007,Ball
0.42182030769230766,-0.428496,0.016658875600961538,0.13360196075721803,0.13463655541665323,-0.09744135947805771,0.013261632871350404,3.1330293251831023,B007,Ball
0.42933046153846155,-0.4182738461538461,0.01644873227163461,0.13875305142433644,0.13972462228579638,0.0489856914285485,-0.4228748574507568,3.072689865164919,B007,Ball
0.5561686153846154,-0.39052800000000004,0.014394868990384616,0.1347827895713137,0.135549299584599,0.06655707370328999,0.2183573683920872,4.103072284831518,B007,Ball
0.4652123076923077,-0.5509532307692308,0.013527098257211538,0.15243586840322013,0.1530348860982492,-0.0690802823059156,0.299216156549468,3.039909978398907,B007,Ball
0.3577753846153846,-0.3846867692307692,0.013631609675480768,0.13084999928444158,0.13155813579966472,-0.05369917126870062,-0.48016363780430327,2.7195228576739066,B007,Ball
0.5038061538461538,-0.3880246153846154,0.014171279747596154,0.13630872017570386,0.13704339592122985,0.09225815985447054,0.2788921710467216,3.6762524286336897,B007,Ball
0.39511753846153846,-0.39115384615384613,0.012814770432692307,0.13498656271406967,0.13559347497059757,-0.14299439225109775,-0.18626280619906366,2.9139861590489895,B007,Ball
0.37300430769230764,-0.4053396923076923,0.014135525841346154,0.12441864739305016,0.12521905969111696,-0.057866071227265725,0.20374903221124185,2.9788139187778087,B007,Ball
0.4493575384615385,-0.4456024615384615,0.014103337139423074,0.15419744248748,0.15484106492835784,-0.006396949169269757,-0.24063949693059294,2.9020564386384433,B007,Ball
0.4239064615384615,-0.4443507692307692,0.015176259915865385,0.1462033337900078,0.1469888896357352,-0.07709532763338142,-0.4510566089097856,2.8839351991135223,B007,Ball
0.4906633846153846,-0.3738387692307692,0.01618480528846154,0.14187278186834645,0.14279297656848824,0.0036465038582191166,-0.2834044770868478,3.4361868632815957,B007,Ball
0.42891323076923077,-0.40283630769230766,0.017704499098557692,0.13024965259395135,0.13144740883401182,-0.01633772367934098,-0.14155229097492228,3.2630023059703483,B007,Ball
0.39344861538461534,-0.43287692307692305,0.01865549188701923,0.13504528887833703,0.13632775735623373,-0.14171072579596136,-0.01792259476821867,2.8860489907130025,B007,Ball
0.4360061538461539,-0.4086775384615385,0.017684228365384615,0.13377575936007063,0.1349395632319988,0.12559912295459397,0.09277281614681021,3.2311214820320915,B007,Ball
0.5038061538461538,-0.4178566153846154,0.016645837139423077,0.14486110705931896,0.14581434851386768,0.04581983425306432,-0.30728259323997165,3.455120325466708,B007,Ball
0.46708984615384613,-0.5517876923076923,0.015767981971153845,0.1387496275656552,0.13964271697818925,-0.0550226806576629,0.4595357213018638,3.3448920417230235,B007,Ball
0.45624184615384616,-0.4524867692307692,0.01822888972355769,0.13775357824655532,0.13895445563307232,-0.005580307700499448,0.0796610213815172,3.283391030833174,B007,Ball
0.540731076923077,-0.4808584615384615,0.018185088641826924,0.1472435969479478,0.14836230751468113,0.02964873653817616,0.25392659413223573,3.6446658826933542,B007,Ball
0.4781464615384615,-0.41577046153846153,0.0173446171875,0.13876529101066984,0.13984506331886298,0.04784668658825929,0.43295347285695707,3.4191155268532927,B007,Ball
0.4372578461538461,-0.4184824615384615,0.018141185697115383,0.14153205938195287,0.14268996619031718,-0.07862375072158431,-0.015787497165051345,3.0643907710142155,B007,Ball
0.44038707692307694,-0.47668615384615387,0.018365895432692306,0.1425253167171676,0.14370376480932404,-0.10572671561402919,0.11244257731848473,3.0645477302695254,B007,Ball
0.4896203076923077,-0.49108061538461534,0.01796302734375,0.1523242436096299,0.15337974293432033,-0.06528751839786014,0.15834950636555467,3.192209521304751,B007,Ball
0.38531261538461536,-0.33962584615384617,0.018665983774038462,0.13153740717163992,0.13285521606504752,-0.006373348547013243,-0.48335415699611417,2.9002443245699774,B007,Ball
0.37425600000000003,-0.35568923076923076,0.017794138521634615,0.14395804613707316,0.14505361220366353,-0.07413473610430847,-0.6238214524943437,2.5801217116420805,B007,Ball
0.3972036923076923,-0.3984553846153846,0.019411722656249998,0.13302146621501168,0.13443037398770663,-0.0657138549706712,-0.25979324367374046,2.954716638643357,B007,Ball
0.5038061538461538,-0.5021372307692308,0.018324029747596154,0.1432173659173232,0.1443848467342998,-0.0770306973127476,0.3324377059973811,3.4893282110136314,B007,Ball
0.4383009230769231,-0.3913624615384615,0.01906060096153846,0.13123913380426708,0.13261605012482205,0.03751220980787198,0.11011560419865907,3.305036529243756,B007,Ball
0.45665907692307695,-0.36382523076923073,0.01705695612980769,0.13550543055036915,0.1365747467911074,0.05388811950296244,-0.2136843864017166,3.343656526670899,B007,Ball
0.43308553846153847,-0.34943076923076927,0.01872160096153846,0.13874871110825396,0.14000608264202236,0.07488561262212001,-0.28941661935213236,3.093333513484179,B007,Ball
0.5786990769230769,-0.431208,0.019187827824519228,0.16137493116196222,0.16251166464026956,0.033234497166897525,-0.27177017327353603,3.5609692546954914,B007,Ball
0.4564504615384615,-0.3815575384615385,0.01879565534855769,0.12994611555760585,0.13129839910864266,0.07025865365427776,0.1917834462031709,3.4764355839283043,B007,Ball
0.45373846153846153,-0.47877230769230766,0.018550573016826923,0.14492190941571054,0.14610435855219392,-0.024701451896197896,0.17968908525885707,3.1055776499685517,B007,Ball
0.45749353846153845,-0.4408043076923077,0.01832535396634615,0.142198042817396,0.14337399338474835,-0.043365236463769094,-0.02409137419288987,3.190909981315379,B007,Ball
0.46145723076923073,-0.49400123076923075,0.020982449819711535,0.16243633997426749,0.16378592047142673,-0.09802352707364219,-0.2846864788289363,2.817441213912658,B007,Ball
0.42953907692307686,-0.35339446153846155,0.018354384915865385,0.13289231434143645,0.13415383206104442,-0.01472260547733733,-0.234353945280942,3.201839547223869,B007,Ball
0.4977563076923077,-0.4618744615384615,0.01693298888221154,0.14362341230880293,0.14461815472377423,-0.024343200605029244,-0.22557821059197636,3.4418657479372645,B007,Ball
0.45603323076923075,-0.36945784615384614,0.01733840354567308,0.13892451151165514,0.1400022861822785,0.09379319554448926,-0.22093761775231346,3.257326795379771,B007,Ball
0.514236923076923,-0.47272246153846154,0.017736178485576924,0.14668574597739747,0.1477541204170558,-0.06909604127735999,-0.26128591725093786,3.4803556531747746,B007,Ball
0.4414301538461538,-0.4577021538461538,0.01719498046875,0.13221078631309316,0.1333242639988951,0.044061504622237624,0.3240516852533797,3.3109511164471974,B007,Ball
0.6754966153846154,-0.5252935384615384,0.017597033653846156,0.1576941525973656,0.15867293832539883,0.06806903394660031,0.31394413662123277,4.257163067262981,B007,Ball
0.5065181538461538,-0.3344104615384615,0.017586338040865384,0.12691516956397592,0.12812782504647593,0.05315915628677917,-0.03577013852045097,3.953224946495225,B007,Ball
0.485448,-0.5340553846153846,0.01911499579326923,0.1436977169286279,0.14496350200887384,0.015024343853707331,0.1440196113797314,3.348759927741566,B007,Ball
0.4746,-0.39595199999999997,0.018646731670673076,0.13355809797592305,0.13485349879385533,0.057612248202852163,0.22839343038943838,3.519374499372503,B007,Ball
0.5482412307692307,-0.4522781538461538,0.018234186598557692,0.14146710804538198,0.1426374011948998,0.06321295867818075,0.2686846774488214,3.843600540535006,B007,Ball
0.39678646153846153,-0.37550769230769226,0.017402067908653847,0.1268513779110308,0.12803946284417378,-0.02956399951306677,-0.10987485019000154,3.098938575148286,B007,Ball
0.40992923076923077,-0.3982467692307692,0.017978001201923076,0.14625409597804062,0.1473549086985916,-0.07256727155185216,-0.3642878169874453,2.7819175253167088,B007,Ball
0.5386449230769231,-0.37592492307692305,0.02043921454326923,0.13981613951304242,0.1413022093227007,0.09791568900087787,0.03728348453555519,3.8120061076095775,B007,Ball
0.4253667692307692,-0.38280923076923074,0.021312791466346154,0.13345611759369724,0.13514721751952835,-0.0175958325417533,0.1348469385544675,3.1474324485813447,B007,Ball
0.5236246153846154,-0.5184092307692307,0.021073820913461536,0.14173970575865605,0.14329776731143806,-0.0062648294488141095,0.436714431428451,3.654101446713923,B007,Ball
0.5457378461538461,-0.5350984615384615,0.021727068209134615,0.15764176170854916,0.15913199089918842,-0.002374258184559671,0.04621626815200308,3.4294663742685927,B007,Ball
0.48649107692307686,-0.4318338461538461,0.022501124999999997,0.14032468880538032,0.14211727169697724,0.036041186571806716,0.10457253075103523,3.4231662125396833,B007,Ball
0.46354338461538463,-0.46104,0.02221183413461538,0.1557053507145266,0.15728166395596593,-0.017502630889303122,-0.056996986225252844,2.947218025827743,B007,Ball
0.4750172307692308,-0.482736,0.02300993058894231,0.14411454880357266,0.14593991942770584,0.044132881977042675,0.3505071565491944,3.2548818725072755,B007,Ball
0.5970572307692308,-0.47063630769230763,0.023575473858173074,0.14741175135779758,0.1492850541950216,-0.021036083672799976,0.374746373244065,3.999443842481474,B007,Ball
0.46291753846153844,-0.4424732307692308,0.02038206941105769,0.13581409230382344,0.13733497887205812,0.08095094961648404,0.036673751629343165,3.370718141556734,B007,Ball
0.5100646153846153,-0.4383009230769231,0.019991221153846155,0.13206908215139546,0.13357354297739513,0.12736390663994884,0.21929374376168154,3.818604836175425,B007,Ball
0.3127144615384615,-0.32606584615384615,0.0211530703125,0.11581995374657542,0.11773578075294035,-0.09020435859506223,-0.30148880713538473,2.6560696585006096,B007,Ball
0.42599261538461536,-0.428496,0.02011569771634615,0.15129696049799643,0.15262834451879412,-0.02692620945067664,-0.1574765588649294,2.7910450632039026,B007,Ball
0.46020553846153844,-0.31897292307692304,0.019232749399038462,0.12597125322199823,0.1274309824484101,0.12001713107485087,-0.062231287758684584,3.6114098275413706,B007,Ball
0.4011673846153846,-0.36966646153846155,0.018677290564903845,0.12970568761172063,0.13104352933920513,-0.04497979941292164,-0.08651776462617145,3.0613289799580743,B007,Ball
0.3467187692307692,-0.3848953846153846,0.018635017427884613,0.11980639582968174,0.12124700555574949,-0.09752077437977347,-0.26872713713251306,2.8596066273593976,B007,Ball
0.4151446153846154,-0.3790541538461539,0.018878979266826922,0.1479704368069962,0.14916992333245513,0.02212726250074321,-0.39168013670779933,2.7830314468223456,B007,Ball
0.5023458461538461,-0.4076344615384615,0.016879714543269232,0.13908313634876301,0.14010368867260725,0.11074406605800599,0.1354122439042067,3.5855287969786027,B007,Ball
0.5190350769230769,-0.5739009230769231,0.01806590895432692,0.14916098528091737,0.1502510452420218,-0.0670912828109445,0.2399518594932366,3.4544521240601225,B007,Ball
0.4616658461538461,-0.4163963076923077,0.01663880859375,0.138700775250193,0.13969522184535876,-0.025804148074815805,-0.04104499137673967,3.304807473063258,B007,Ball
0.6337735384615385,-0.5273796923076923,0.01568577854567308,0.1578537915344068,0.15863121745221478,-0.01843204079102506,0.40785180104464835,3.9952634083503704,B007,Ball
0.48690830769230764,-0.442056,0.017331069411057692,0.14732392569137107,0.1483398296077204,0.0641559567116816,-0.2184495267547515,3.2823839433824378,B007,Ball
0.4848221538461538,-0.4656295384615385,0.01784619050480769,0.13842557865446325,0.13957122676739958,-0.01901321269127931,0.06912912743290711,3.4736537776341923,B007,Ball
0.3903193846153846,-0.4211944615384615,0.018874599158653846,0.12718699821034257,0.12857987014753727,-0.046927774854837415,0.10271911815855717,3.0356178911313174,B007,Ball
0.5090215384615385,-0.48064984615384615,0.02011865174278846,0.14707666927520013,0.1484463094624929,-0.04887995915736058,0.17611515509845876,3.428993997996361,B007,Ball
0.5067267692307692,-0.427452923076923,0.019895469951923078,0.14101405285943555,0.14241064857815777,0.04579028767781093,-0.01078727119145828,3.5582081726886163,B007,Ball
0.469176,-0.40554830769230765,0.020608205228365383,0.13848384187144522,0.1400088303722657,0.0660395396713895,-0.18379068700955292,3.351045539356806,B007,Ball
0.4253667692307692,-0.3744646153846154,0.020273076021634615,0.13624986616875076,0.13774985895594039,-0.06355876355513641,-0.13780736566099971,3.0879649647203933,B007,Ball
0.5517876923076923,-0.450192,0.018731379807692308,0.16254483047087484,0.16362055647841278,0.04217455614746857,-0.16562715024732322,3.372361459098678,B007,Ball
0.38719015384615385,-0.3571495384615384,0.018903222656249996,0.12512712031559134,0.12654694016555373,-0.027241519097761697,-0.25948418101590986,3.0596561461150693,B007,Ball
0.4360061538461539,-0.3815575384615385,0.01927359645432692,0.1339917288139468,0.13537080523818457,0.000570924341043954,0.04644092452578885,3.2208283083691436,B007,Ball
0.4451852307692308,-0.4395526153846154,0.019780568509615383,0.13012606617057218,0.13162091014573526,0.11914903277715781,0.08119517358845307,3.3823288142668066,B007,Ball
